Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
768,3,7.2994555558014,0.446,EFM,Absent,3,E,30,18,E,C,B,NA,6,3,1,NA,0.782159829123364,1.08318930224926,-0.0198740333021834,0.458007943760997,0.636296198028291,-0.226308628739866,-0.0198740333021834,0.620673708862643,0.696370452400151,1.69599810626465,0.888642079004192,0.553290746229502,-0.0198740333021834,-0.143546157551681,0.314304076076454
768,3,3.99,0.227,likeLTD,Absent,3,C,30,9,E,C,B,NA,6,3,1,NA,1.05,-0.0626,-0.102,1.13,-0.328,1.21,-0.203,0.845,0.228,0.279,0.365,-0.87,0.0687,-0.221,NA
769,4,0.0424,0.00221,likeLTD,Present,3,B,30,3,E,C,B,NA,6,3,1,NA,-0.0319,0.0827,0.0377,0.0136,-0.0155,0.0101,-0.0344,-0.00407,0.0183,0.0744,0.0369,-0.0542,-0.0656,-0.0118,-0.0136
769,4,0.0161313132397947,8.4e-4,EFM,Absent,3,B,30,3,E,C,B,NA,6,3,1,NA,0.0053012088568811,-0.00654736804011429,-0.00157519811306396,-0.00398298373240125,-0.00260717555625817,-0.00828261108998192,0.0121189499123084,0.017740291091781,-0.00763460193656095,-0.00647352733069911,-0.00246465247819316,0.0161719969952283,0.00953614757906171,-0.00253839881980387,-0.0026307640983915
769,4,0.0141350334944756,7.36e-4,EFM,Present,3,B,30,3,E,C,B,NA,6,3,1,NA,0.00559241542038591,-0.0080886053268592,-0.00245139596734476,-0.00596128812984191,-0.00409593839018048,-0.0110980970453585,0.0147956486213358,0.0216096723553586,-0.00982160959181276,-0.00942165456666206,-0.00286191970670566,0.0200144506312805,0.0143266298668309,-0.0038237618776178,-0.0045795127983329
769,4,0.0559,0.00291,likeLTD,Absent,3,B,30,3,E,C,B,NA,6,3,1,NA,0.051,-0.0432,-0.0266,-0.00606,-0.0845,-0.0266,0.0411,0.0534,-0.00204,-0.0232,0.0427,0.0916,-0.0188,0.00464,0.00267
769,4,3.6,0.205,likeLTD,Absent,3,C,30,9,E,C,B,NA,6,3,1,NA,0.435,-0.152,-0.306,0.72,-0.312,0.141,0.0537,0.517,0.222,0.406,0.333,0.748,0.727,-0.106,NA
769,4,3.57,0.203,likeLTD,Present,3,C,30,9,E,C,B,NA,6,3,1,NA,0.449,-0.185,-0.314,0.726,-0.307,0.132,0.046,0.528,0.2,0.351,0.301,0.766,0.847,-0.132,0.165
769,4,3.66537613403859,0.209,EFM,Absent,3,C,30,9,E,C,B,NA,6,3,1,NA,0.474204496489403,-0.0401025196555826,-0.301523757061075,0.73119545536,-0.385694165080569,0.319220799658505,0.168435383506885,0.0353419298568099,0.432162887911415,0.363983641230342,0.529019227465866,0.706870839324349,0.519403171137324,-0.13618521049875,0.249043954393666
769,4,3.66083911393324,0.208,EFM,Present,3,C,30,9,E,C,B,NA,6,3,1,NA,0.478285167513998,-0.0471544032611807,-0.305491792928255,0.730104721805668,-0.391116854107879,0.314903105627701,0.183975843427718,0.0418097382204736,0.426905542501519,0.356340423916172,0.524365568269143,0.711432328556452,0.53077081366174,-0.138337698466766,0.244046609196731
769,4,7.62,0.465,likeLTD,Absent,3,E,30,18,E,C,B,NA,6,3,1,NA,0.536,1.02,0.94,0.301,0.725,0.238,0.0518,0.727,0.736,1.65,0.748,-1.01,0.61,-0.433,0.785
769,4,7.61,0.465,likeLTD,Present,3,E,30,18,E,C,B,NA,6,3,1,NA,0.549,1.04,0.934,0.294,0.634,0.217,0.0951,0.728,0.737,1.68,0.801,-1.05,0.622,-0.45,0.777
769,4,8.12256279724562,0.496,EFM,Absent,3,E,30,18,E,C,B,NA,6,3,1,NA,0.703427296749177,1.08707058222129,1.01155275460069,0.406062238420048,0.641718699723261,0.538016162391754,-0.00453298711511637,0.75232313865445,0.770012005633198,1.72135612611626,0.862440054171356,-0.837126075974036,-0.0468295883307762,-0.311902513864474,0.828974903848538
769,4,8.12114413360502,0.496,EFM,Present,3,E,30,18,E,C,B,NA,6,3,1,NA,0.707823594047294,1.08102468480671,1.00839464757675,0.404691429786604,0.638467104108977,0.533749035727217,0.00935736753409781,0.759086724125289,0.765251950482167,1.71476143963354,0.858050873120106,-0.83279884300968,-0.0380848545268018,-0.314101189886138,0.82547017007889
770,5,0.133387594959,0.00695,EFM,Absent,3,B,30,3,E,C,B,NA,6,3,1,NA,-0.00794501487640741,-0.0561737532938425,0.00971604411463826,-0.00866169969790473,-0.0144230414054527,0.013755017952878,-0.00225115158622797,0.157310215946636,-0.0220143059546712,-0.0615032993663709,0.0710674649357269,-0.0125158489558752,0.016168598882186,-0.019092179489536,0.069950547753222
770,5,0.00334109095765555,1.74e-4,EFM,Present,3,B,30,3,E,C,B,NA,6,3,1,NA,4.5190728911915e-4,-3.4777234460997e-4,2.123590896875e-4,-2.1080649500423e-4,2.1515594654361e-4,1.0951941004571e-4,-1.4546448853179e-4,0.00268865591093331,-1.0282586153315e-4,-7.3470576257622e-4,0.00177990268302346,-1.3192260685488e-4,-3.02641979655571e-5,-2.2213697529121e-4,-1.905106393317e-4
770,5,0.989,0.0515,likeLTD,Absent,3,B,30,3,E,C,B,NA,6,3,1,NA,0.0349,-0.0154,0.0677,-0.00649,-0.392,0.0744,-0.0506,1.26,-0.218,-0.0168,0.214,-0.0504,-0.00863,0.0173,0.0764
770,5,0.807,0.042,likeLTD,Present,3,B,30,3,E,C,B,NA,6,3,1,NA,0.0678,0.101,0.0845,-8.79e-4,-0.298,0.141,-0.0545,0.661,-0.252,0.127,0.0606,-0.0986,0.00486,0.0486,0.215
770,5,2.83974434832756,0.162,EFM,Present,3,C,30,9,E,C,B,NA,6,3,1,NA,0.393195159390922,-0.129304930286774,0.451889609466527,0.676932502572722,0.404865472498412,0.014621904307303,-0.37263027674718,0.288657002781168,0.368642246834967,0.436547952097092,0.560828872400883,0.163441249830525,-0.718690428935696,0.00417937942426956,0.296568632692414
770,5,2.94806693522182,0.168,EFM,Absent,3,C,30,9,E,C,B,NA,6,3,1,NA,0.423964107877399,-0.174370270821897,0.463527440604047,0.68275524235835,0.432772873112135,-0.00773395744088627,-0.422599890414292,0.611815558404929,0.366861543133737,0.416682466184625,0.470158538770162,0.157382055978046,-0.782199261139205,-0.0118065428439215,0.320857031458591
770,5,4.7214508126075,0.288,EFM,Present,3,E,30,18,E,C,B,NA,6,3,1,NA,0.583962338850653,0.792256189458834,-0.518147284433869,0.34852465029269,-0.728217629528458,-0.524322092270972,0.575606417207064,1.25662491368833,0.556313393607879,1.47375507842798,0.706469310243956,-1.0055474713289,0.558714491413142,0.0495137451842114,0.59594476179496
770,5,3.44,0.196,likeLTD,Absent,3,C,30,9,E,C,B,NA,6,3,1,NA,0.589,-0.2,0.564,0.872,0.171,0.0351,-0.568,0.728,0.286,0.673,0.277,0.234,-0.495,-0.0291,NA
770,5,4.8082869685559,0.294,EFM,Absent,3,E,30,18,E,C,B,NA,6,3,1,NA,0.598052301422483,0.767138059815139,-0.54632760063123,0.335111580093817,-0.720346546895855,-0.559053802998283,0.560612161605887,1.55886985614716,0.532188670975616,1.45162497517243,0.682840300213416,-1.03091441576811,0.533097343333342,0.0373557709180524,0.608038315152043
770,5,4.45,0.272,likeLTD,Present,3,E,30,18,E,C,B,NA,6,3,1,NA,0.622,0.824,-0.61,0.31,-0.52,-0.567,0.471,0.894,0.584,1.77,0.635,-0.969,0.523,-0.108,0.592
770,5,4.49,0.274,likeLTD,Absent,3,E,30,18,E,C,B,NA,6,3,1,NA,0.636,0.768,-0.676,0.328,-0.49,-0.566,0.471,0.988,0.668,1.87,0.452,-0.943,0.566,-0.0528,0.476
770,5,3.1,0.177,likeLTD,Present,3,C,30,9,E,C,B,NA,6,3,1,NA,0.662,-0.224,0.605,0.91,0.452,-0.00885,-0.591,0.116,0.395,0.592,0.151,0.255,-0.5,-0.0748,0.358
771,1,0.942,0.0491,likeLTD,Present,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.0437,-0.225,-0.134,-0.133,0.0505,0.882,0.419,0.28,-0.126,0.0515,0.0357,0.0178,-0.219,-0.0131,0.0979
771,1,1.48739152415514,0.0775,EFM,Present,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.0335084125597875,-0.314318714610728,-0.173112081939915,-0.0366287001576275,-0.0309924189610199,1.15087195343564,0.409894610276405,0.277359544346921,-0.112921442918164,0.149909543836322,0.0358087408707359,0.112280387779724,-0.0422426300755611,-0.0585418442286039,0.153532989060805
771,1,1.26440828265819,0.0659,EFM,Absent,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.026199511239302,-0.243588779006119,-0.174156727848752,-0.0725135942769487,-0.033866065066514,0.997605251449821,0.539238163509511,0.0931231488359893,-0.148985050532507,0.162678642706902,0.0791655160307388,0.103507795709651,-0.10212045041408,-0.0908697771805934,0.181389719980397
771,1,0.745,0.0388,likeLTD,Absent,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.00853,-0.148,-0.0951,-0.183,0.0976,0.889,0.465,-0.04,-0.0811,0.0749,0.0378,-0.0472,-0.201,-0.0734,0.0582
771,1,2.23,0.119,likeLTD,Present,3,H,30,3,C,B,H,NA,6,3,1,NA,0.124,0.288,0.585,-0.0777,0.039,0.0213,-0.0754,0.542,-0.153,-0.169,0.714,-0.0398,0.488,-0.168,0.114
771,1,2.26,0.121,likeLTD,Absent,3,H,30,3,C,B,H,NA,6,3,1,NA,0.133,0.333,0.615,-0.0515,-0.0507,0.0828,-0.102,0.604,-0.16,-0.262,0.743,-0.057,0.55,-0.204,0.0869
771,1,2.7257041126732098,0.146,EFM,Present,3,H,30,3,C,B,H,NA,6,3,1,NA,0.292816875136096,0.395919883644632,0.82919731747243,-0.237051382186033,0.0331463401382775,0.20991639861968,0.0560904042144268,0.577480956458573,-0.00201290012499137,-0.304246849873018,0.610247504153309,-0.24681296308982,0.539180117421579,-0.269682337843081,0.241514748531148
771,1,5.79,0.33,likeLTD,Present,3,C,30,18,C,B,H,NA,6,3,1,NA,0.304,0.927,-0.319,0.611,0.884,0.748,-0.0918,0.918,0.742,0.384,0.515,-0.457,0.0616,0.107,0.455
771,1,2.73136003145001,0.146,EFM,Absent,3,H,30,3,C,B,H,NA,6,3,1,NA,0.307140574431768,0.2828538463786,0.88426471453434,-0.18937812175806,0.0276154498555061,0.442366048804755,-0.137904715895113,0.625867394295819,0.0505246691965776,-0.272574869497657,0.533057615274035,-0.203341131254349,0.419135139340916,-0.233531420118297,0.195264837861173
771,1,5.78,0.329,likeLTD,Absent,3,C,30,18,C,B,H,NA,6,3,1,NA,0.347,0.963,-0.362,0.636,0.876,0.829,-0.0982,0.914,0.729,0.34,0.532,-0.535,0.108,0.0692,NA
771,1,4.92550092963895,0.28,EFM,Present,3,C,30,18,C,B,H,NA,6,3,1,NA,0.474967780151098,1.02333961872628,-0.304994574917328,0.843711093210682,0.552120022626554,0.781414071041837,-0.0956150879341804,0.667271812530931,0.553950082902025,-0.0219767844110597,0.463883473177501,-0.659065662175189,0.088123966603511,0.103906950006262,0.454464168100029
771,1,5.02313202276158,0.286,EFM,Absent,3,C,30,18,C,B,H,NA,6,3,1,NA,0.524158311811935,0.90184335378644,-0.318541074902151,0.917407913722335,0.586031567879729,0.632437390643789,-0.192963730564163,0.849106144691117,0.612109331027149,-0.111547345599105,0.413332134264699,-0.672495247588259,0.238602611932059,0.137767170411231,0.505883491244776
772,2,4.12,0.215,likeLTD,Present,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.771,1.43,0.0661,-0.616,0.0802,0.37,0.81,0.886,0.0295,0.0726,0.106,-0.092,0.686,0.52,0.547
772,2,4.2,0.219,likeLTD,Absent,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.622,1.32,0.126,-0.439,0.185,0.35,0.686,0.921,-0.0182,0.0286,0.0897,-0.132,0.671,0.499,0.538
772,2,3.55265801651503,0.185,EFM,Absent,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.402027654005371,1.38248377459043,0.0749246505794513,-0.507657545719112,0.0739496036857907,0.99971333605624,0.882624981218085,0.481431924044276,-0.0323220228760092,-0.275642379270608,-0.0101644442231444,-0.0595655214718063,0.242401754077066,0.476224394650633,0.226283165179113
772,2,3.54733689499292,0.185,EFM,Present,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.387525732179447,1.36399983330794,0.0712011956720745,-0.512883750221361,0.0331608180211669,0.927198847407842,0.913790973085884,0.542467119811776,-0.0139026651094752,-0.339911411924995,-0.0218616445254202,-0.0643947455936425,0.256893302503967,0.508428513940506,0.270676240796108
772,2,2.63,0.141,likeLTD,Absent,3,H,30,3,C,B,H,NA,6,3,1,NA,-0.067,-0.984,0.0357,0.694,1.24,1.01,0.106,0.504,0.153,-0.611,0.448,0.739,-0.775,-0.141,0.285
772,2,2.92,0.166,likeLTD,Absent,3,C,30,18,C,B,H,NA,6,3,1,NA,0.143,0.775,0.0883,-0.253,0.291,-0.218,-0.0373,0.689,0.267,0.225,0.347,-0.0263,0.499,-0.197,NA
772,2,1.23608904013175,0.0704,EFM,Present,3,C,30,18,C,B,H,NA,6,3,1,NA,0.147807952804074,0.548456070479349,0.338067372388953,-0.387807641254898,0.220682488545657,0.187960090138119,-0.346733632148211,0.265174306418622,0.0972990417614,0.07846944967249,0.136550658896068,-0.233394780147369,0.341474631459176,-0.268925787737,0.111008818855317
772,2,1.24032693427873,0.0706,EFM,Absent,3,C,30,18,C,B,H,NA,6,3,1,NA,0.152861171467314,0.551964318315358,0.339976141156173,-0.390369298337783,0.217706073738835,0.180503678472525,-0.347765490935432,0.268352524940592,0.0983504119327948,0.0783223513339738,0.138325705434182,-0.236357559002586,0.342374313420516,-0.27029179665835,0.116374389000613
772,2,2.84,0.162,likeLTD,Present,3,C,30,18,C,B,H,NA,6,3,1,NA,0.174,0.466,0.144,-0.186,0.305,-0.25,-0.0307,0.71,0.27,0.278,0.353,-0.0446,0.426,-0.124,0.346
772,2,2.52,0.135,likeLTD,Present,3,H,30,3,C,B,H,NA,6,3,1,NA,0.222,-0.665,-0.062,0.445,1.26,1.05,-0.0422,0.313,0.12,-0.557,0.414,0.617,-0.69,-0.172,0.272
772,2,4.31382599161128,0.231,EFM,Absent,3,H,30,3,C,B,H,NA,6,3,1,NA,0.404092438541185,-1.17727020949347,-0.169611193377663,0.960769785808421,1.23632575981154,0.985488810791316,-0.0104148947356279,0.530219102720903,0.214537663637869,0.415272300064738,0.555090361597251,0.783518767472867,-0.635205799344956,-0.0323602230268945,0.253373321143802
772,2,4.31636034478717,0.231,EFM,Present,3,H,30,3,C,B,H,NA,6,3,1,NA,0.411591720470026,-1.20678005697057,-0.16933431944528,0.963667767026628,1.23310382219278,0.977728452814266,-0.00342933631008551,0.541054741019887,0.218400621680808,0.416255121746582,0.562521012851301,0.788371749925637,-0.652509061278048,-0.0266934908984606,0.262411599961709
773,3,1.88,0.0979,likeLTD,Absent,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.0978,1.38,-0.128,0.245,-0.278,0.553,-0.367,0.269,0.0325,-0.099,0.188,0.238,-0.221,-0.0287,0.197
773,3,1.84,0.0958,likeLTD,Present,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.0909,1.2,-0.08,0.247,-0.287,0.578,-0.326,0.355,0.0259,-0.0966,0.176,0.175,-0.243,-0.0171,0.227
773,3,2.50303954852474,0.13,EFM,Present,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.0827561832823904,1.26683420755066,-0.0269032301145033,0.461244162867139,-0.13027291346703,0.82439223146962,-0.35950966935274,0.477686880597767,0.0805907774118747,-0.0575239470835604,-0.0073713377962768,0.091291568743635,-0.322230199879573,-0.0257112877825033,0.313278488642625
773,3,2.53804407161506,0.132,EFM,Absent,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.0788981630206327,1.37493350518881,-0.0571762903281062,0.391388100007323,-0.164960949722117,0.789365042762643,-0.371169136412381,0.379300793776629,0.0551590039256279,-0.0806451273217489,0.0976763481199288,0.203909843274312,-0.183867608342351,-0.0649158333907602,0.247944543097883
773,3,2.58,0.147,likeLTD,Absent,3,C,30,18,C,B,H,NA,6,3,1,NA,0.134,0.564,0.359,-0.261,0.736,-1.08,0.0606,0.672,0.0719,0.378,0.454,-0.142,0.471,-0.0257,NA
773,3,2.56,0.146,likeLTD,Present,3,C,30,18,C,B,H,NA,6,3,1,NA,0.139,0.552,0.351,-0.295,0.817,-1.1,0.0652,0.724,0.0358,0.326,0.372,0.00382,0.429,-0.00666,0.15
773,3,3.87,0.207,likeLTD,Present,3,H,30,3,C,B,H,NA,6,3,1,NA,0.184,0.237,-0.0215,0.0567,-0.39,0.952,0.0671,0.689,0.338,-0.224,0.639,-0.159,0.752,0.221,0.525
773,3,3.91,0.209,likeLTD,Absent,3,H,30,3,C,B,H,NA,6,3,1,NA,0.208,0.237,-0.00515,0.0878,-0.435,1,0.0973,0.665,0.37,-0.253,0.648,-0.229,0.764,0.219,0.539
773,3,1.97895618893071,0.113,EFM,Present,3,C,30,18,C,B,H,NA,6,3,1,NA,0.300815263333546,0.73329406398482,0.38001437916194297,-0.563116435557598,0.351004192801769,-0.927360691591737,0.108579315196774,0.28407008122709,0.108665954689892,0.247096522118927,0.293721630363713,0.226700889202056,0.294757562849936,-0.0877968744175806,0.228510335567161
773,3,1.99510163708795,0.114,EFM,Absent,3,C,30,18,C,B,H,NA,6,3,1,NA,0.309016879266101,0.711556489501085,0.379767578903577,-0.554106386524987,0.359588106267015,-0.916853699750604,0.110422439731658,0.317377913501028,0.110242279744241,0.254239065202682,0.297158776280951,0.156977689252295,0.311595818592874,-0.0938335839560708,0.241952271076101
773,3,4.32425393416962,0.231,EFM,Absent,3,H,30,3,C,B,H,NA,6,3,1,NA,0.457740854187159,0.318514714821273,-0.269800157482261,0.0952393495377042,-0.0889756639911096,1.05215444354557,0.0661778633353431,0.49095399235924,0.281387035402303,-0.159061157221657,0.711264825803193,-0.120880609817082,0.752304199718557,0.332158948158399,0.405075295812986
773,3,4.33323963898335,0.232,EFM,Present,3,H,30,3,C,B,H,NA,6,3,1,NA,0.458859479852236,0.322470510541283,-0.269680770525011,0.0960583667614963,-0.0899290329599505,1.05491692299528,0.066596291929023,0.491299757077638,0.28156869067774,-0.158603460874014,0.711483761566721,-0.123361332519695,0.753057850524447,0.332674952689334,0.405827651246815
774,4,0.983,0.0526,likeLTD,Absent,3,H,30,3,C,B,H,NA,6,3,1,NA,-0.00557,0.349,0.0218,-0.282,0.0804,-0.469,0.153,0.418,-0.141,-0.156,0.66,0.278,-0.192,0.0992,0.17
774,4,4.09,0.213,likeLTD,Present,3,B,30,9,C,B,H,NA,6,3,1,NA,-0.00108,0.926,0.098,0.44,-0.128,1.3,-0.36,0.519,-0.272,0.0551,0.0693,0.37,-0.0125,0.699,0.382
774,4,0.95,0.0508,likeLTD,Present,3,H,30,3,C,B,H,NA,6,3,1,NA,0.0107,0.338,-0.0542,-0.305,-0.0355,-0.552,0.169,0.505,-0.2,-0.147,0.723,0.26,-0.139,0.117,0.26
774,4,3.91,0.204,likeLTD,Absent,3,B,30,9,C,B,H,NA,6,3,1,NA,0.0337,0.996,0.00407,0.418,-0.0889,1.28,-0.432,0.504,-0.284,-0.00702,0.061,0.375,-0.0154,0.691,0.382
774,4,4.28019349789237,0.223,EFM,Absent,3,B,30,9,C,B,H,NA,6,3,1,NA,0.0373603968332477,0.923782312024147,-0.1652823724087,0.563794559152369,-0.131707365785231,1.32055675734439,-0.23818007828229,0.698137817867414,-0.376914935835623,-0.0476044845779035,-8.5472509089717e-4,0.459766473076266,0.0154549894696778,0.732154829543953,0.489729324561545
774,4,4.29793317782719,0.224,EFM,Present,3,B,30,9,C,B,H,NA,6,3,1,NA,0.0442362934460962,0.961025481600271,-0.196285892004175,0.570003113447198,-0.127190339139543,1.2942991908269,-0.241265868409452,0.71428349538864,-0.375616349313082,-0.0439298307756764,-0.00972234537713936,0.458630518949647,0.0280428164084204,0.725966304628856,0.495456588150229
774,4,4.13,0.235,likeLTD,Present,3,C,30,18,C,B,H,NA,6,3,1,NA,0.0676,0.657,0.0718,0.407,0.557,-0.422,-0.106,0.737,0.663,0.517,0.602,-0.469,0.718,-0.375,0.503
774,4,4.14,0.236,likeLTD,Absent,3,C,30,18,C,B,H,NA,6,3,1,NA,0.0676,0.663,0.0434,0.421,0.574,-0.458,-0.12,0.737,0.665,0.549,0.598,-0.472,0.721,-0.38,NA
774,4,1.47588011131008,0.079,EFM,Absent,3,H,30,3,C,B,H,NA,6,3,1,NA,0.193408013987526,0.447757334729711,-0.0209621131929027,-0.498775666624972,0.0582482743873043,-0.520472046016752,0.230024039115505,0.38226179988938,0.0332034577842555,-0.0783821657882197,0.55257254386348,0.416881748211584,-0.0355052838364356,0.0965956270750742,0.219024547725546
774,4,1.47677848258928,0.079,EFM,Present,3,H,30,3,C,B,H,NA,6,3,1,NA,0.194213228049925,0.449670021899085,-0.0219193198054078,-0.497929791846249,0.0580661032048295,-0.518560850155552,0.229690815430759,0.381204209741838,0.0330954183232217,-0.0778535351723379,0.551337152974436,0.416211610189267,-0.0357688109278812,0.0970824276760357,0.218239803007311
774,4,3.07217735106458,0.175,EFM,Absent,3,C,30,18,C,B,H,NA,6,3,1,NA,0.293009733461072,0.54063165219671,-0.145182228541927,0.620206677119922,0.505863703204808,-0.290977587755126,-0.410419562816181,0.442352437228714,0.485089864887989,0.361807059582225,0.374580513057976,-0.449439264395201,0.594681704850238,-0.337473597306932,0.487446246290287
774,4,3.0702028165952,0.175,EFM,Present,3,C,30,18,C,B,H,NA,6,3,1,NA,0.294137639492291,0.537976185753148,-0.147649829532478,0.620206603895117,0.505456969328814,-0.287757181084805,-0.410659485300764,0.441041809095856,0.484580188236205,0.362183355323607,0.375270771589803,-0.449528910076882,0.594147612064526,-0.336292341484861,0.487089429295622
775,5,3.18,0.166,likeLTD,Absent,3,B,30,9,C,B,H,NA,6,3,1,NA,0.00735,-0.106,-0.27,-0.411,0.155,1.51,-0.0381,0.751,-0.0828,0.0479,0.338,0.38,0.239,0.036,0.617
775,5,1.37,0.078,likeLTD,Present,3,C,30,18,C,B,H,NA,6,3,1,NA,0.0217,-0.207,-0.196,0.359,0.531,0.874,-0.079,0.228,0.157,0.303,0.219,-0.208,-0.881,0.0538,0.197
775,5,1.4812280070022,0.0771,EFM,Present,3,B,30,9,C,B,H,NA,6,3,1,NA,0.0440555385246518,-0.0681395293003921,-0.0973431036339545,-0.241536122551668,0.0742026282145986,1.37596351601416,-0.162375896714075,0.192857433116353,0.0380746035704445,-0.0503016297682516,0.122530850288293,0.0429085304008961,0.0977515086192922,-0.0211293508523504,0.133709031074204
775,5,1.48187774929018,0.0772,EFM,Absent,3,B,30,9,C,B,H,NA,6,3,1,NA,0.0446277582060098,-0.0651788465260876,-0.0986033279738538,-0.242103833323437,0.074340952643352,1.36894818141858,-0.162923766531315,0.198220227872709,0.0369850368557544,-0.0498653739575538,0.121642758484988,0.045376479791616,0.0963734638247606,-0.0215142724313793,0.135552310936037
775,5,2.85,0.148,likeLTD,Present,3,B,30,9,C,B,H,NA,6,3,1,NA,0.0997,-0.16,-0.171,-0.188,-0.0129,1.44,-0.287,0.58,-0.137,0.262,0.301,0.333,0.126,0.107,0.565
775,5,1.34,0.0763,likeLTD,Absent,3,C,30,18,C,B,H,NA,6,3,1,NA,0.129,-0.308,-0.294,0.309,0.584,0.562,-0.195,0.465,0.259,0.2,0.353,-0.0185,-1.4,0.361,NA
775,5,1.87550728021069,0.107,EFM,Present,3,C,30,18,C,B,H,NA,6,3,1,NA,0.177968612744073,-0.145554859240377,-0.473691526382373,0.269766919593659,0.271183535228577,0.865698707993096,-0.457952596211758,0.414920355007033,0.209761841816558,0.400648929907175,0.309710354488092,0.0944273462812667,-0.453808837754512,0.032206470412985,0.360222026327197
775,5,1.8653467648027,0.106,EFM,Absent,3,C,30,18,C,B,H,NA,6,3,1,NA,0.218609184075779,-0.124987739762063,-0.321584336178221,0.17225508219353,0.237480364298097,0.995625291547778,-0.431601865148557,0.320698610720356,0.185366140607213,0.31358133642445,0.310612543225552,-0.041609600979591,-0.279889186657922,0.0557257692508064,0.255065171185491
775,5,4.02651356960276,0.215,EFM,Present,3,H,30,3,C,B,H,NA,6,3,1,NA,0.279293480716623,0.705915709266426,0.856350020372031,0.666224125493909,-0.779361133628041,-1.29947345977069,0.776818496956522,0.799282999798647,0.251165942553677,-0.420688754808749,0.614598816257772,0.179945201952843,0.627944126599759,0.455459072035832,0.313038925806199
775,5,3.97114296895399,0.212,EFM,Absent,3,H,30,3,C,B,H,NA,6,3,1,NA,0.329718132940401,0.690309407494162,0.911827793515157,0.641905152728456,-0.721427543329924,-1.16650172057845,0.772544650021752,0.56289176873599,0.294910822647648,-0.405754397676943,0.613240088057277,0.0860636111744052,0.69833717502412,0.453727957447644,0.209350070752297
775,5,2.9,0.155,likeLTD,Absent,3,H,30,3,C,B,H,NA,6,3,1,NA,0.476,0.64,1.09,0.967,-0.333,-1.55,0.816,0.214,0.226,-1.64,0.599,-0.184,0.496,0.844,0.239
775,5,2.86,0.153,likeLTD,Present,3,H,30,3,C,B,H,NA,6,3,1,NA,0.48,0.606,1.08,0.988,-0.331,-1.58,0.769,0.189,0.229,-1.56,0.621,-0.188,0.454,0.896,0.199
776,1,0.719,0.0413,likeLTD,Present,3,A,30,3,D,E,A,NA,6,3,1,NA,-0.0737,0.0956,0.0808,0.0703,-0.0469,0.366,-0.0716,-0.173,0.0372,-0.0924,0.499,0.0938,0.127,-0.0848,-0.108
776,1,1.0185107830694,0.0584,EFM,Present,3,A,30,3,D,E,A,NA,6,3,1,NA,-0.0656959822905661,0.22794513992018,-0.0353875532412034,0.116283240432737,0.0299156724354102,0.520348847771328,-0.309036834641916,-0.145962524525598,0.0553583751328176,-0.103993070755415,0.601573273910945,0.255817653730594,0.156906385004444,-0.15895544411756,-0.126606395696798
